Region/Country/Area,,Year,Series,Value
784,United Arab Emirates,2019,Current health expenditure (% of GDP),4.4
784,United Arab Emirates,2020,Current health expenditure (% of GDP),5.8
784,United Arab Emirates,2021,Current health expenditure (% of GDP),5.3
784,United Arab Emirates,2005,Domestic general government health expenditure (% of total government expenditure),8.4
784,United Arab Emirates,2010,Domestic general government health expenditure (% of total government expenditure),8.5
784,United Arab Emirates,2015,Domestic general government health expenditure (% of total government expenditure),9.1
784,United Arab Emirates,2019,Domestic general government health expenditure (% of total government expenditure),7.9
784,United Arab Emirates,2020,Domestic general government health expenditure (% of total government expenditure),11.4
784,United Arab Emirates,2021,Domestic general government health expenditure (% of total government expenditure),12.9
826,United Kingdom,2005,Current health expenditure (% of GDP),8.4
826,United Kingdom,2010,Current health expenditure (% of GDP),9.9
826,United Kingdom,2015,Current health expenditure (% of GDP),9.8
826,United Kingdom,2019,Current health expenditure (% of GDP),10
826,United Kingdom,2020,Current health expenditure (% of GDP),12.2
826,United Kingdom,2021,Current health expenditure (% of GDP),12.4
826,United Kingdom,2005,Domestic general government health expenditure (% of total government expenditure),16.6
826,United Kingdom,2010,Domestic general government health expenditure (% of total government expenditure),17.1
826,United Kingdom,2015,Domestic general government health expenditure (% of total government expenditure),18.7
826,United Kingdom,2019,Domestic general government health expenditure (% of total government expenditure),19.5
826,United Kingdom,2020,Domestic general government health expenditure (% of total government expenditure),19.4
826,United Kingdom,2021,Domestic general government health expenditure (% of total government expenditure),22.4
834,United Rep. of Tanzania,2005,Current health expenditure (% of GDP),6.3
834,United Rep. of Tanzania,2010,Current health expenditure (% of GDP),5.2
834,United Rep. of Tanzania,2015,Current health expenditure (% of GDP),3.6
834,United Rep. of Tanzania,2019,Current health expenditure (% of GDP),3.9
834,United Rep. of Tanzania,2020,Current health expenditure (% of GDP),2.9
834,United Rep. of Tanzania,2021,Current health expenditure (% of GDP),3.4
834,United Rep. of Tanzania,2005,Domestic general government health expenditure (% of total government expenditure),12.6
834,United Rep. of Tanzania,2010,Domestic general government health expenditure (% of total government expenditure),7.3
834,United Rep. of Tanzania,2015,Domestic general government health expenditure (% of total government expenditure),7.3
834,United Rep. of Tanzania,2019,Domestic general government health expenditure (% of total government expenditure),9.4
834,United Rep. of Tanzania,2020,Domestic general government health expenditure (% of total government expenditure),4.9
834,United Rep. of Tanzania,2021,Domestic general government health expenditure (% of total government expenditure),5.1
840,United States of America,2005,Current health expenditure (% of GDP),14.6
840,United States of America,2010,Current health expenditure (% of GDP),16.2
840,United States of America,2015,Current health expenditure (% of GDP),16.5
840,United States of America,2019,Current health expenditure (% of GDP),16.7
840,United States of America,2020,Current health expenditure (% of GDP),18.8
840,United States of America,2021,Current health expenditure (% of GDP),17.4
840,United States of America,2005,Domestic general government health expenditure (% of total government expenditure),17.9
840,United States of America,2010,Domestic general government health expenditure (% of total government expenditure),18.4
840,United States of America,2015,Domestic general government health expenditure (% of total government expenditure),22.3
840,United States of America,2019,Domestic general government health expenditure (% of total government expenditure),22.5
840,United States of America,2020,Domestic general government health expenditure (% of total government expenditure),22.6
840,United States of America,2021,Domestic general government health expenditure (% of total government expenditure),21.4
858,Uruguay,2005,Current health expenditure (% of GDP),7.8
858,Uruguay,2010,Current health expenditure (% of GDP),7.9
858,Uruguay,2015,Current health expenditure (% of GDP),8.3
858,Uruguay,2019,Current health expenditure (% of GDP),9.4
858,Uruguay,2020,Current health expenditure (% of GDP),9.1
858,Uruguay,2021,Current health expenditure (% of GDP),9.4
858,Uruguay,2005,Domestic general government health expenditure (% of total government expenditure),13.3
858,Uruguay,2010,Domestic general government health expenditure (% of total government expenditure),17.3
858,Uruguay,2015,Domestic general government health expenditure (% of total government expenditure),19.9
858,Uruguay,2019,Domestic general government health expenditure (% of total government expenditure),20.1
858,Uruguay,2020,Domestic general government health expenditure (% of total government expenditure),20
858,Uruguay,2021,Domestic general government health expenditure (% of total government expenditure),22.4
860,Uzbekistan,2005,Current health expenditure (% of GDP),4.8
860,Uzbekistan,2010,Current health expenditure (% of GDP),5.3
860,Uzbekistan,2015,Current health expenditure (% of GDP),4.7
860,Uzbekistan,2019,Current health expenditure (% of GDP),5.4
860,Uzbekistan,2020,Current health expenditure (% of GDP),6.8
860,Uzbekistan,2021,Current health expenditure (% of GDP),7.7
860,Uzbekistan,2005,Domestic general government health expenditure (% of total government expenditure),6.5
860,Uzbekistan,2010,Domestic general government health expenditure (% of total government expenditure),8
860,Uzbekistan,2015,Domestic general government health expenditure (% of total government expenditure),9.6
860,Uzbekistan,2019,Domestic general government health expenditure (% of total government expenditure),8.3
860,Uzbekistan,2020,Domestic general government health expenditure (% of total government expenditure),10.8
860,Uzbekistan,2021,Domestic general government health expenditure (% of total government expenditure),9.9
548,Vanuatu,2005,Current health expenditure (% of GDP),3.3
548,Vanuatu,2010,Current health expenditure (% of GDP),3.5
548,Vanuatu,2015,Current health expenditure (% of GDP),4.3
548,Vanuatu,2019,Current health expenditure (% of GDP),3.3
548,Vanuatu,2020,Current health expenditure (% of GDP),4
548,Vanuatu,2021,Current health expenditure (% of GDP),4.4
548,Vanuatu,2005,Domestic general government health expenditure (% of total government expenditure),11.7
548,Vanuatu,2010,Domestic general government health expenditure (% of total government expenditure),6.8
548,Vanuatu,2015,Domestic general government health expenditure (% of total government expenditure),4.8
548,Vanuatu,2019,Domestic general government health expenditure (% of total government expenditure),4.8
548,Vanuatu,2020,Domestic general government health expenditure (% of total government expenditure),5.9
548,Vanuatu,2021,Domestic general government health expenditure (% of total government expenditure),2.8
862,Venezuela (Boliv. Rep. of),2019,Current health expenditure (% of GDP),2.2
862,Venezuela (Boliv. Rep. of),2020,Current health expenditure (% of GDP),4.1
862,Venezuela (Boliv. Rep. of),2021,Current health expenditure (% of GDP),4
862,Venezuela (Boliv. Rep. of),2019,Domestic general government health expenditure (% of total government expenditure),1.8
862,Venezuela (Boliv. Rep. of),2020,Domestic general government health expenditure (% of total government expenditure),6.9
862,Venezuela (Boliv. Rep. of),2021,Domestic general government health expenditure (% of total government expenditure),5.5
704,Viet Nam,2005,Current health expenditure (% of GDP),4.3
704,Viet Nam,2010,Current health expenditure (% of GDP),5.1
704,Viet Nam,2015,Current health expenditure (% of GDP),4.7
704,Viet Nam,2019,Current health expenditure (% of GDP),5
704,Viet Nam,2020,Current health expenditure (% of GDP),4.3
704,Viet Nam,2021,Current health expenditure (% of GDP),4.6
704,Viet Nam,2005,Domestic general government health expenditure (% of total government expenditure),8.7
704,Viet Nam,2010,Domestic general government health expenditure (% of total government expenditure),8.6
704,Viet Nam,2015,Domestic general government health expenditure (% of total government expenditure),8.5
704,Viet Nam,2019,Domestic general government health expenditure (% of total government expenditure),10.2
704,Viet Nam,2020,Domestic general government health expenditure (% of total government expenditure),8.4
