Region/Country/Area,,Year,Series,Value
792,Türkiye,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",67.3
792,Türkiye,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",64.5
792,Türkiye,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",78
792,Türkiye,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",81.1
792,Türkiye,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",78.7
795,Turkmenistan,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",91.5
795,Turkmenistan,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",72.7
795,Turkmenistan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",81.8
795,Turkmenistan,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",96.4
795,Turkmenistan,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",85.1
795,Turkmenistan,2015,"Safely managed drinking water sources, total (Proportion of population with access)",90.7
795,Turkmenistan,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",97.1
795,Turkmenistan,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",92.3
795,Turkmenistan,2022,"Safely managed drinking water sources, total (Proportion of population with access)",94.9
796,Turks and Caicos Islands,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",46.5
796,Turks and Caicos Islands,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",46.5
796,Turks and Caicos Islands,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",46.5
796,Turks and Caicos Islands,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",55.7
796,Turks and Caicos Islands,2022,"Safely managed drinking water sources, total (Proportion of population with access)",47.1
796,Turks and Caicos Islands,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",33.3
796,Turks and Caicos Islands,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",43.9
796,Turks and Caicos Islands,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",34
798,Tuvalu,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",10.4
798,Tuvalu,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",5.3
798,Tuvalu,2010,"Safely managed drinking water sources, total (Proportion of population with access)",8.1
798,Tuvalu,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",37.4
798,Tuvalu,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",51.3
798,Tuvalu,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",43.7
798,Tuvalu,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",10.5
798,Tuvalu,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",5.4
798,Tuvalu,2015,"Safely managed drinking water sources, total (Proportion of population with access)",8.4
798,Tuvalu,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",36.3
798,Tuvalu,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",47.4
798,Tuvalu,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",40.8
798,Tuvalu,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",10.5
798,Tuvalu,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",5.4
798,Tuvalu,2022,"Safely managed drinking water sources, total (Proportion of population with access)",8.7
798,Tuvalu,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",34.7
798,Tuvalu,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",42.1
798,Tuvalu,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",37.2
800,Uganda,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",28.8
800,Uganda,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",3.5
800,Uganda,2010,"Safely managed drinking water sources, total (Proportion of population with access)",8.4
800,Uganda,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",21.4
800,Uganda,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",14.5
800,Uganda,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",15.8
800,Uganda,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",35.6
800,Uganda,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",5.7
800,Uganda,2015,"Safely managed drinking water sources, total (Proportion of population with access)",12.3
800,Uganda,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",21.8
800,Uganda,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",15.2
800,Uganda,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",16.7
800,Uganda,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",45.1
800,Uganda,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",9.3
800,Uganda,2022,"Safely managed drinking water sources, total (Proportion of population with access)",18.7
800,Uganda,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",22.4
800,Uganda,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",16.2
800,Uganda,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",17.8
804,Ukraine,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",90.8
804,Ukraine,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",71.1
804,Ukraine,2010,"Safely managed drinking water sources, total (Proportion of population with access)",84.6
804,Ukraine,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",46.1
804,Ukraine,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",51.4
804,Ukraine,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",88.5
804,Ukraine,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",89.6
804,Ukraine,2015,"Safely managed drinking water sources, total (Proportion of population with access)",88.8
