Region/Country/Area,,Year,Series,Value
275,State of Palestine,2020,Life expectancy at birth for females (years),77.6
275,State of Palestine,2024,Population annual rate of increase (percent),1.6
275,State of Palestine,2024,Total fertility rate (children per women),3.2
275,State of Palestine,2024,"Under five mortality rate for both sexes (per 1,000 live births)",27.5
275,State of Palestine,2024,Life expectancy at birth for both sexes (years),69.2
275,State of Palestine,2024,Life expectancy at birth for males (years),65.2
275,State of Palestine,2024,Life expectancy at birth for females (years),74.3
729,Sudan,2010,Population annual rate of increase (percent),2.1
729,Sudan,2010,Total fertility rate (children per women),5.1
729,Sudan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",74.7
729,Sudan,2010,"Maternal mortality ratio (deaths per 100,000 population)",383
729,Sudan,2010,Life expectancy at birth for both sexes (years),63
729,Sudan,2010,Life expectancy at birth for males (years),60.6
729,Sudan,2010,Life expectancy at birth for females (years),65.7
729,Sudan,2015,Population annual rate of increase (percent),3
729,Sudan,2015,Total fertility rate (children per women),4.9
729,Sudan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",64.8
729,Sudan,2015,"Maternal mortality ratio (deaths per 100,000 population)",298
729,Sudan,2015,Life expectancy at birth for both sexes (years),64.4
729,Sudan,2015,Life expectancy at birth for males (years),61.7
729,Sudan,2015,Life expectancy at birth for females (years),67.3
729,Sudan,2020,Population annual rate of increase (percent),2.6
729,Sudan,2020,Total fertility rate (children per women),4.5
729,Sudan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",55.3
729,Sudan,2020,"Maternal mortality ratio (deaths per 100,000 population)",270
729,Sudan,2020,Life expectancy at birth for both sexes (years),65.1
729,Sudan,2020,Life expectancy at birth for males (years),62.4
729,Sudan,2020,Life expectancy at birth for females (years),68.2
729,Sudan,2024,Population annual rate of increase (percent),1.6
729,Sudan,2024,Total fertility rate (children per women),4.3
729,Sudan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",53
729,Sudan,2024,Life expectancy at birth for both sexes (years),66.5
729,Sudan,2024,Life expectancy at birth for males (years),63.4
729,Sudan,2024,Life expectancy at birth for females (years),69.8
740,Suriname,2010,Population annual rate of increase (percent),1.2
740,Suriname,2010,Total fertility rate (children per women),2.7
740,Suriname,2010,"Under five mortality rate for both sexes (per 1,000 live births)",23.2
740,Suriname,2010,"Maternal mortality ratio (deaths per 100,000 population)",138
740,Suriname,2010,Life expectancy at birth for both sexes (years),69.6
740,Suriname,2010,Life expectancy at birth for males (years),66.5
740,Suriname,2010,Life expectancy at birth for females (years),73.1
740,Suriname,2015,Population annual rate of increase (percent),1.1
740,Suriname,2015,Total fertility rate (children per women),2.6
740,Suriname,2015,"Under five mortality rate for both sexes (per 1,000 live births)",20.4
740,Suriname,2015,"Maternal mortality ratio (deaths per 100,000 population)",125
740,Suriname,2015,Life expectancy at birth for both sexes (years),70.6
740,Suriname,2015,Life expectancy at birth for males (years),67.5
740,Suriname,2015,Life expectancy at birth for females (years),73.9
740,Suriname,2020,Population annual rate of increase (percent),1
740,Suriname,2020,Total fertility rate (children per women),2.3
740,Suriname,2020,"Under five mortality rate for both sexes (per 1,000 live births)",17.7
740,Suriname,2020,"Maternal mortality ratio (deaths per 100,000 population)",96
740,Suriname,2020,Life expectancy at birth for both sexes (years),72.3
740,Suriname,2020,Life expectancy at birth for males (years),68.6
740,Suriname,2020,Life expectancy at birth for females (years),76.2
740,Suriname,2024,Population annual rate of increase (percent),0.8
740,Suriname,2024,Total fertility rate (children per women),2.2
740,Suriname,2024,"Under five mortality rate for both sexes (per 1,000 live births)",12.4
740,Suriname,2024,Life expectancy at birth for both sexes (years),73.8
740,Suriname,2024,Life expectancy at birth for males (years),70.6
740,Suriname,2024,Life expectancy at birth for females (years),77
752,Sweden,2010,Population annual rate of increase (percent),0.8
752,Sweden,2010,Total fertility rate (children per women),2
752,Sweden,2010,"Under five mortality rate for both sexes (per 1,000 live births)",3.1
752,Sweden,2010,"Maternal mortality ratio (deaths per 100,000 population)",5
752,Sweden,2010,Life expectancy at birth for both sexes (years),81.5
752,Sweden,2010,Life expectancy at birth for males (years),79.5
752,Sweden,2010,Life expectancy at birth for females (years),83.5
752,Sweden,2015,Population annual rate of increase (percent),1.1
752,Sweden,2015,Total fertility rate (children per women),1.8
752,Sweden,2015,"Under five mortality rate for both sexes (per 1,000 live births)",2.9
752,Sweden,2015,"Maternal mortality ratio (deaths per 100,000 population)",4
752,Sweden,2015,Life expectancy at birth for both sexes (years),82.2
752,Sweden,2015,Life expectancy at birth for males (years),80.3
752,Sweden,2015,Life expectancy at birth for females (years),84
752,Sweden,2020,Population annual rate of increase (percent),0.5
752,Sweden,2020,Total fertility rate (children per women),1.7
752,Sweden,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.8
752,Sweden,2020,"Maternal mortality ratio (deaths per 100,000 population)",5
752,Sweden,2020,Life expectancy at birth for both sexes (years),82.4
752,Sweden,2020,Life expectancy at birth for males (years),80.6
752,Sweden,2020,Life expectancy at birth for females (years),84.3
752,Sweden,2024,Population annual rate of increase (percent),0.5
752,Sweden,2024,Total fertility rate (children per women),1.4
752,Sweden,2024,"Under five mortality rate for both sexes (per 1,000 live births)",2.4
752,Sweden,2024,Life expectancy at birth for both sexes (years),83.4
752,Sweden,2024,Life expectancy at birth for males (years),81.6
752,Sweden,2024,Life expectancy at birth for females (years),85.2
756,Switzerland,2010,Population annual rate of increase (percent),1.2
756,Switzerland,2010,Total fertility rate (children per women),1.5
756,Switzerland,2010,"Under five mortality rate for both sexes (per 1,000 live births)",4.4
756,Switzerland,2010,"Maternal mortality ratio (deaths per 100,000 population)",8
756,Switzerland,2010,Life expectancy at birth for both sexes (years),82.3
756,Switzerland,2010,Life expectancy at birth for males (years),80
756,Switzerland,2010,Life expectancy at birth for females (years),84.4
756,Switzerland,2015,Population annual rate of increase (percent),1.1
756,Switzerland,2015,Total fertility rate (children per women),1.5
756,Switzerland,2015,"Under five mortality rate for both sexes (per 1,000 live births)",4.6
756,Switzerland,2015,"Maternal mortality ratio (deaths per 100,000 population)",6
756,Switzerland,2015,Life expectancy at birth for both sexes (years),82.8
756,Switzerland,2015,Life expectancy at birth for males (years),80.7
756,Switzerland,2015,Life expectancy at birth for females (years),84.9
756,Switzerland,2020,Population annual rate of increase (percent),0.7
756,Switzerland,2020,Total fertility rate (children per women),1.5
756,Switzerland,2020,"Under five mortality rate for both sexes (per 1,000 live births)",4.2
756,Switzerland,2020,"Maternal mortality ratio (deaths per 100,000 population)",7
756,Switzerland,2020,Life expectancy at birth for both sexes (years),83.1
756,Switzerland,2020,Life expectancy at birth for males (years),81
756,Switzerland,2020,Life expectancy at birth for females (years),85.1
756,Switzerland,2024,Population annual rate of increase (percent),0.5
756,Switzerland,2024,Total fertility rate (children per women),1.4
756,Switzerland,2024,"Under five mortality rate for both sexes (per 1,000 live births)",3.6
756,Switzerland,2024,Life expectancy at birth for both sexes (years),84.1
756,Switzerland,2024,Life expectancy at birth for males (years),82.2
756,Switzerland,2024,Life expectancy at birth for females (years),85.9
760,Syrian Arab Republic,2010,Population annual rate of increase (percent),2.2
760,Syrian Arab Republic,2010,Total fertility rate (children per women),3.4
760,Syrian Arab Republic,2010,"Under five mortality rate for both sexes (per 1,000 live births)",19.3
760,Syrian Arab Republic,2010,"Maternal mortality ratio (deaths per 100,000 population)",21
760,Syrian Arab Republic,2010,Life expectancy at birth for both sexes (years),73.5
760,Syrian Arab Republic,2010,Life expectancy at birth for males (years),71.6
760,Syrian Arab Republic,2010,Life expectancy at birth for females (years),75.6
760,Syrian Arab Republic,2015,Population annual rate of increase (percent),-3
760,Syrian Arab Republic,2015,Total fertility rate (children per women),3.1
760,Syrian Arab Republic,2015,"Under five mortality rate for both sexes (per 1,000 live births)",38.2
760,Syrian Arab Republic,2015,"Maternal mortality ratio (deaths per 100,000 population)",30
760,Syrian Arab Republic,2015,Life expectancy at birth for both sexes (years),63.3
760,Syrian Arab Republic,2015,Life expectancy at birth for males (years),57.2
760,Syrian Arab Republic,2015,Life expectancy at birth for females (years),70.6
760,Syrian Arab Republic,2020,Population annual rate of increase (percent),2.8
760,Syrian Arab Republic,2020,Total fertility rate (children per women),2.8
760,Syrian Arab Republic,2020,"Under five mortality rate for both sexes (per 1,000 live births)",22.3
760,Syrian Arab Republic,2020,"Maternal mortality ratio (deaths per 100,000 population)",30
760,Syrian Arab Republic,2020,Life expectancy at birth for both sexes (years),71.9
760,Syrian Arab Republic,2020,Life expectancy at birth for males (years),69.2
760,Syrian Arab Republic,2020,Life expectancy at birth for females (years),74.8
760,Syrian Arab Republic,2024,Population annual rate of increase (percent),4
760,Syrian Arab Republic,2024,Total fertility rate (children per women),2.7
760,Syrian Arab Republic,2024,"Under five mortality rate for both sexes (per 1,000 live births)",21.4
760,Syrian Arab Republic,2024,Life expectancy at birth for both sexes (years),72.6
760,Syrian Arab Republic,2024,Life expectancy at birth for males (years),70.2
760,Syrian Arab Republic,2024,Life expectancy at birth for females (years),74.9
762,Tajikistan,2010,Population annual rate of increase (percent),2.2
762,Tajikistan,2010,Total fertility rate (children per women),3.5
762,Tajikistan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",44
762,Tajikistan,2010,"Maternal mortality ratio (deaths per 100,000 population)",32
762,Tajikistan,2010,Life expectancy at birth for both sexes (years),68.4
762,Tajikistan,2010,Life expectancy at birth for males (years),65.7
762,Tajikistan,2010,Life expectancy at birth for females (years),71.1
762,Tajikistan,2015,Population annual rate of increase (percent),2.6
762,Tajikistan,2015,Total fertility rate (children per women),3.5
762,Tajikistan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",37.8
762,Tajikistan,2015,"Maternal mortality ratio (deaths per 100,000 population)",20
762,Tajikistan,2015,Life expectancy at birth for both sexes (years),69.7
762,Tajikistan,2015,Life expectancy at birth for males (years),67.2
762,Tajikistan,2015,Life expectancy at birth for females (years),72.2
762,Tajikistan,2020,Population annual rate of increase (percent),2.2
762,Tajikistan,2020,Total fertility rate (children per women),3.2
762,Tajikistan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",32.7
762,Tajikistan,2020,"Maternal mortality ratio (deaths per 100,000 population)",17
